keyId	sentId	annotator	label	time
bacopa_3_2-Kelly	bacopa_3_2	Kelly	side effect	2019-06-19 12:11:21
bacopa_3_3-Kelly	bacopa_3_3	Kelly	not side effect	2019-06-19 12:11:21
bacopa_3_4-Kelly	bacopa_3_4	Kelly	not side effect	2019-06-19 12:11:22
bacopa_3_5-Kelly	bacopa_3_5	Kelly	not side effect	2019-06-19 12:11:24
bacopa_3_6-Kelly	bacopa_3_6	Kelly	not side effect	2019-06-19 12:11:26
bacopa_3_7-Kelly	bacopa_3_7	Kelly	not side effect	2019-06-19 12:11:27
bacopa_5_1-Kelly	bacopa_5_1	Kelly	side effect	2019-06-19 12:11:32
bacopa_5_10-Kelly	bacopa_5_10	Kelly	not side effect	2019-06-19 12:11:34
bacopa_5_11-Kelly	bacopa_5_11	Kelly	side effect	2019-06-19 12:11:37
bacopa_5_12-Kelly	bacopa_5_12	Kelly	not side effect	2019-06-19 12:11:52
bacopa_5_13-Kelly	bacopa_5_13	Kelly	not side effect	2019-06-19 12:11:53
bacopa_5_2-Kelly	bacopa_5_2	Kelly	not side effect	2019-06-19 12:11:54
bacopa_5_3-Kelly	bacopa_5_3	Kelly	not side effect	2019-06-19 12:11:55
bacopa_5_4-Kelly	bacopa_5_4	Kelly	side effect	2019-06-19 12:11:56
bacopa_5_6-Kelly	bacopa_5_6	Kelly	not side effect	2019-06-19 12:11:57
bacopa_5_8-Kelly	bacopa_5_8	Kelly	not side effect	2019-06-19 12:11:59
bacopa_5_9-Kelly	bacopa_5_9	Kelly	side effect	2019-06-19 12:12:00
baikal-skullcap_2_1-Kelly	baikal-skullcap_2_1	Kelly	not side effect	2019-06-19 12:12:01
baikal-skullcap_2_2-Kelly	baikal-skullcap_2_2	Kelly	not side effect	2019-06-19 12:12:03
bamboo_1_0-Kelly	bamboo_1_0	Kelly	not side effect	2019-06-19 12:12:04
bamboo_1_1-Kelly	bamboo_1_1	Kelly	not side effect	2019-06-19 12:12:06
bamboo_2_0-Kelly	bamboo_2_0	Kelly	not side effect	2019-06-19 12:12:07
bamboo_2_1-Kelly	bamboo_2_1	Kelly	not side effect	2019-06-19 12:12:08
banaba_1_2-Kelly	banaba_1_2	Kelly	not side effect	2019-06-19 12:12:11
banaba_1_3-Kelly	banaba_1_3	Kelly	not side effect	2019-06-19 12:16:32
banaba_1_4-Kelly	banaba_1_4	Kelly	not side effect	2019-06-19 12:16:33
banaba_1_6-Kelly	banaba_1_6	Kelly	not side effect	2019-06-19 12:16:34
banaba_2_1-Kelly	banaba_2_1	Kelly	not side effect	2019-06-19 12:16:35
banaba_2_2-Kelly	banaba_2_2	Kelly	not side effect	2019-06-19 12:16:37
banaba_2_3-Kelly	banaba_2_3	Kelly	not side effect	2019-06-19 12:16:40
banaba_5_0-Kelly	banaba_5_0	Kelly	not side effect	2019-06-20 00:18:43
banaba_5_1-Kelly	banaba_5_1	Kelly	not side effect	2019-06-20 00:18:44
baobab_1_0-Kelly	baobab_1_0	Kelly	not side effect	2019-06-20 00:18:47
baobab_1_1-Kelly	baobab_1_1	Kelly	side effect	2019-06-20 00:18:54
baobab_1_2-Kelly	baobab_1_2	Kelly	not side effect	2019-06-20 00:18:57
baobab_2_0-Kelly	baobab_2_0	Kelly	side effect	2019-06-20 00:19:01
baobab_4_0-Kelly	baobab_4_0	Kelly	not side effect	2019-06-20 00:19:03
baobab_4_1-Kelly	baobab_4_1	Kelly	not side effect	2019-06-20 00:19:04
baobab_4_2-Kelly	baobab_4_2	Kelly	not side effect	2019-06-20 00:19:05
baobab_4_4-Kelly	baobab_4_4	Kelly	not side effect	2019-06-20 00:19:09
baobab_5_0-Kelly	baobab_5_0	Kelly	not side effect	2019-06-20 00:19:11
baobab_5_1-Kelly	baobab_5_1	Kelly	not side effect	2019-06-20 00:19:12
baobab_5_2-Kelly	baobab_5_2	Kelly	not side effect	2019-06-20 00:19:15
baobab_5_3-Kelly	baobab_5_3	Kelly	not side effect	2019-06-20 00:19:16
barley_1_0-Kelly	barley_1_0	Kelly	not side effect	2019-06-20 00:19:19
barley_1_1-Kelly	barley_1_1	Kelly	not side effect	2019-06-20 00:19:20
basil_1_0-Kelly	basil_1_0	Kelly	not side effect	2019-06-20 00:19:22
basil_1_1-Kelly	basil_1_1	Kelly	not side effect	2019-06-20 00:19:23
basil_1_2-Kelly	basil_1_2	Kelly	not side effect	2019-06-20 00:19:25
basil_3_0-Kelly	basil_3_0	Kelly	not side effect	2019-06-20 00:19:28
basil_3_1-Kelly	basil_3_1	Kelly	not side effect	2019-06-20 00:19:29
basil_3_2-Kelly	basil_3_2	Kelly	not side effect	2019-06-20 00:19:33
basil_3_5-Kelly	basil_3_5	Kelly	not side effect	2019-06-20 00:19:34
basil_3_6-Kelly	basil_3_6	Kelly	not side effect	2019-06-20 00:19:36
basil_3_9-Kelly	basil_3_9	Kelly	not side effect	2019-06-20 00:19:40
bayberry_1_1-Kelly	bayberry_1_1	Kelly	not side effect	2019-06-20 00:19:43
bee-pollen_1_0-Kelly	bee-pollen_1_0	Kelly	not side effect	2019-06-20 00:19:45
bee-pollen_1_1-Kelly	bee-pollen_1_1	Kelly	not side effect	2019-06-20 00:19:46
bee-pollen_1_2-Kelly	bee-pollen_1_2	Kelly	not side effect	2019-06-20 00:19:47
bee-pollen_1_3-Kelly	bee-pollen_1_3	Kelly	not side effect	2019-06-20 00:19:49
bee-pollen_5_0-Kelly	bee-pollen_5_0	Kelly	not side effect	2019-06-20 00:19:50
bee-venom_1_0-Kelly	bee-venom_1_0	Kelly	not side effect	2019-06-20 00:19:52
bee-venom_3_0-Kelly	bee-venom_3_0	Kelly	not side effect	2019-06-20 00:19:54
bee-venom_3_1-Kelly	bee-venom_3_1	Kelly	not side effect	2019-06-20 00:19:55
bee-venom_3_2-Kelly	bee-venom_3_2	Kelly	not side effect	2019-06-20 00:20:00
bee-venom_3_3-Kelly	bee-venom_3_3	Kelly	not side effect	2019-06-20 00:20:01
bee-venom_4_0-Kelly	bee-venom_4_0	Kelly	not side effect	2019-06-20 00:20:10
bee-venom_4_1-Kelly	bee-venom_4_1	Kelly	not side effect	2019-06-20 00:20:11
bee-venom_5_0-Kelly	bee-venom_5_0	Kelly	not side effect	2019-06-20 00:20:12
bee-venom_5_1-Kelly	bee-venom_5_1	Kelly	not side effect	2019-06-20 00:20:14
bee-venom_5_2-Kelly	bee-venom_5_2	Kelly	not side effect	2019-06-20 00:20:16
beer_1_0-Kelly	beer_1_0	Kelly	not side effect	2019-06-20 00:20:17
beer_2_1-Kelly	beer_2_1	Kelly	side effect	2019-06-20 00:20:31
beer_2_2-Kelly	beer_2_2	Kelly	not side effect	2019-06-20 00:20:27
beer_2_3-Kelly	beer_2_3	Kelly	not side effect	2019-06-20 00:20:28
beer_3_0-Kelly	beer_3_0	Kelly	not side effect	2019-08-30 00:54:06
beer_3_1-Kelly	beer_3_1	Kelly	not side effect	2019-06-20 00:20:43
beer_4_0-Kelly	beer_4_0	Kelly	not side effect	2019-06-20 00:20:44
beer_5_0-Kelly	beer_5_0	Kelly	not side effect	2019-06-20 00:20:45
beer_5_1-Kelly	beer_5_1	Kelly	not side effect	2019-06-20 00:20:48
beer_5_2-Kelly	beer_5_2	Kelly	not side effect	2019-06-20 00:20:49
beeswax_1_0-Kelly	beeswax_1_0	Kelly	not side effect	2019-06-20 00:20:55
beeswax_1_1-Kelly	beeswax_1_1	Kelly	not side effect	2019-06-20 00:20:57
beeswax_1_3-Kelly	beeswax_1_3	Kelly	not side effect	2019-06-20 00:21:00
beet_1_1-Kelly	beet_1_1	Kelly	not side effect	2019-06-20 00:21:01
beet_1_2-Kelly	beet_1_2	Kelly	not side effect	2019-06-20 00:21:09
beet_2_0-Kelly	beet_2_0	Kelly	not side effect	2019-08-30 00:57:14
beet_3_0-Kelly	beet_3_0	Kelly	not side effect	2019-06-20 00:21:18
beet_3_10-Kelly	beet_3_10	Kelly	not side effect	2019-06-20 00:21:20
beet_3_11-Kelly	beet_3_11	Kelly	not side effect	2019-06-20 00:21:21
beet_3_12-Kelly	beet_3_12	Kelly	not side effect	2019-06-20 00:21:23
beet_3_13-Kelly	beet_3_13	Kelly	side effect	2019-06-20 00:21:34
beet_3_3-Kelly	beet_3_3	Kelly	not side effect	2019-06-20 00:21:35
beet_3_4-Kelly	beet_3_4	Kelly	not side effect	2019-06-20 00:21:36
beet_3_5-Kelly	beet_3_5	Kelly	not side effect	2019-06-20 00:21:37
beet_3_6-Kelly	beet_3_6	Kelly	not side effect	2019-06-20 00:21:39
beet_3_7-Kelly	beet_3_7	Kelly	not side effect	2019-06-20 00:21:40
beet_3_9-Kelly	beet_3_9	Kelly	not side effect	2019-06-20 00:21:41
beet_4_0-Kelly	beet_4_0	Kelly	not side effect	2019-06-20 00:21:42
beet_5_0-Kelly	beet_5_0	Kelly	not side effect	2019-06-20 00:21:46
beet_5_1-Kelly	beet_5_1	Kelly	not side effect	2019-06-20 00:21:45
belladonna_2_0-Kelly	belladonna_2_0	Kelly	not side effect	2019-06-20 00:21:47
belladonna_2_1-Kelly	belladonna_2_1	Kelly	not side effect	2019-06-20 00:21:49
belladonna_2_2-Kelly	belladonna_2_2	Kelly	not side effect	2019-06-20 00:21:50
belladonna_2_3-Kelly	belladonna_2_3	Kelly	not side effect	2019-06-20 00:21:51
belladonna_2_4-Kelly	belladonna_2_4	Kelly	not side effect	2019-06-20 00:21:53
belladonna_4_0-Kelly	belladonna_4_0	Kelly	not side effect	2019-06-20 00:21:54
benzoin_1_0-Kelly	benzoin_1_0	Kelly	not side effect	2019-06-20 00:21:55
benzoin_1_1-Kelly	benzoin_1_1	Kelly	not side effect	2019-06-20 00:21:57
benzoin_1_2-Kelly	benzoin_1_2	Kelly	not side effect	2019-06-20 00:21:58
benzoin_3_0-Kelly	benzoin_3_0	Kelly	not side effect	2019-06-20 00:22:00
berberine_1_0-Kelly	berberine_1_0	Kelly	not side effect	2019-06-20 00:22:02
berberine_2_2-Kelly	berberine_2_2	Kelly	not side effect	2019-06-20 00:22:05
berberine_2_3-Kelly	berberine_2_3	Kelly	not side effect	2019-06-20 00:22:07
berberine_2_4-Kelly	berberine_2_4	Kelly	not side effect	2019-06-20 00:22:12
berberine_2_6-Kelly	berberine_2_6	Kelly	not side effect	2019-06-20 00:22:14
berberine_4_0-Kelly	berberine_4_0	Kelly	not side effect	2019-06-20 00:22:16
berberine_4_1-Kelly	berberine_4_1	Kelly	not side effect	2019-06-20 00:22:18
berberine_4_2-Kelly	berberine_4_2	Kelly	not side effect	2019-06-20 00:22:19
berberine_4_4-Kelly	berberine_4_4	Kelly	not side effect	2019-06-20 00:22:20
berberine_4_5-Kelly	berberine_4_5	Kelly	not side effect	2019-06-20 00:22:21
berberine_4_7-Kelly	berberine_4_7	Kelly	not side effect	2019-06-20 00:22:29
berberine_4_8-Kelly	berberine_4_8	Kelly	not side effect	2019-06-20 00:22:36
berberine_5_2-Kelly	berberine_5_2	Kelly	not side effect	2019-06-20 00:22:46
berberine_5_3-Kelly	berberine_5_3	Kelly	not side effect	2019-06-20 00:22:48
berberine_5_5-Kelly	berberine_5_5	Kelly	not side effect	2019-06-20 00:22:50
berberine_5_7-Kelly	berberine_5_7	Kelly	not side effect	2019-06-20 00:22:51
bergamot_2_0-Kelly	bergamot_2_0	Kelly	not side effect	2019-06-20 00:22:53
bergamot_2_1-Kelly	bergamot_2_1	Kelly	not side effect	2019-06-20 00:22:54
bergamot_2_3-Kelly	bergamot_2_3	Kelly	not side effect	2019-06-20 00:22:56
bergamot_2_4-Kelly	bergamot_2_4	Kelly	not side effect	2019-06-20 00:22:57
bergamot_4_0-Kelly	bergamot_4_0	Kelly	not side effect	2019-06-20 00:22:59
beta-alanine_3_0-Kelly	beta-alanine_3_0	Kelly	not side effect	2019-06-20 00:23:01
beta-alanine_3_1-Kelly	beta-alanine_3_1	Kelly	not side effect	2019-06-20 00:24:59
beta-alanine_3_2-Kelly	beta-alanine_3_2	Kelly	not side effect	2019-06-20 00:25:01
beta-alanine_5_0-Kelly	beta-alanine_5_0	Kelly	not side effect	2019-06-20 00:25:02
beta-carotene_2_0-Kelly	beta-carotene_2_0	Kelly	not side effect	2019-06-20 00:25:03
beta-glucans_3_0-Kelly	beta-glucans_3_0	Kelly	not side effect	2019-06-20 00:25:04
beta-glucans_3_1-Kelly	beta-glucans_3_1	Kelly	not side effect	2019-06-20 00:25:07
beta-glucans_4_0-Kelly	beta-glucans_4_0	Kelly	not side effect	2019-06-20 00:25:11
beta-glucans_4_1-Kelly	beta-glucans_4_1	Kelly	not side effect	2019-06-20 00:25:13
beta-glucans_4_2-Kelly	beta-glucans_4_2	Kelly	not side effect	2019-06-20 00:25:15
beta-glucans_4_3-Kelly	beta-glucans_4_3	Kelly	not side effect	2019-06-20 00:25:16
beta-glucans_5_0-Kelly	beta-glucans_5_0	Kelly	not side effect	2019-06-20 00:25:19
beta-glucans_5_1-Kelly	beta-glucans_5_1	Kelly	not side effect	2019-06-20 00:25:20
beta-glucans_5_2-Kelly	beta-glucans_5_2	Kelly	not side effect	2019-06-20 00:25:21
beta-glucans_5_3-Kelly	beta-glucans_5_3	Kelly	not side effect	2019-06-20 00:25:23
beta-glucans_5_4-Kelly	beta-glucans_5_4	Kelly	not side effect	2019-06-20 00:25:24
beta-glucans_5_5-Kelly	beta-glucans_5_5	Kelly	not side effect	2019-06-20 00:25:25
beta-sitosterol_1_0-Kelly	beta-sitosterol_1_0	Kelly	not side effect	2019-06-20 00:25:26
beta-sitosterol_1_1-Kelly	beta-sitosterol_1_1	Kelly	not side effect	2019-06-20 00:25:27
beta-sitosterol_2_0-Kelly	beta-sitosterol_2_0	Kelly	not side effect	2019-06-20 00:25:28
beta-sitosterol_2_1-Kelly	beta-sitosterol_2_1	Kelly	not side effect	2019-06-20 00:25:30
beta-sitosterol_4_0-Kelly	beta-sitosterol_4_0	Kelly	not side effect	2019-06-20 00:25:31
beta-sitosterol_5_0-Kelly	beta-sitosterol_5_0	Kelly	not side effect	2019-06-20 00:25:34
beta-sitosterol_5_1-Kelly	beta-sitosterol_5_1	Kelly	not side effect	2019-06-20 00:25:36
beta-sitosterol_5_2-Kelly	beta-sitosterol_5_2	Kelly	not side effect	2019-06-20 00:25:37
betaine-anhydrous_1_0-Kelly	betaine-anhydrous_1_0	Kelly	not side effect	2019-06-20 00:25:38
betaine-anhydrous_1_2-Kelly	betaine-anhydrous_1_2	Kelly	not side effect	2019-06-20 00:25:39
betaine-anhydrous_2_0-Kelly	betaine-anhydrous_2_0	Kelly	not side effect	2019-06-20 00:25:46
betaine-hydrochloride_2_0-Kelly	betaine-hydrochloride_2_0	Kelly	not side effect	2019-06-20 00:25:47
betaine-hydrochloride_2_1-Kelly	betaine-hydrochloride_2_1	Kelly	not side effect	2019-06-20 00:25:48
betaine-hydrochloride_2_2-Kelly	betaine-hydrochloride_2_2	Kelly	not side effect	2019-06-20 00:25:56
betaine-hydrochloride_2_3-Kelly	betaine-hydrochloride_2_3	Kelly	not side effect	2019-06-20 00:26:02
betaine-hydrochloride_2_4-Kelly	betaine-hydrochloride_2_4	Kelly	not side effect	2019-06-20 00:26:03
betaine-hydrochloride_2_5-Kelly	betaine-hydrochloride_2_5	Kelly	not side effect	2019-06-20 00:26:05
betaine-hydrochloride_3_0-Kelly	betaine-hydrochloride_3_0	Kelly	not side effect	2019-06-20 00:26:07
betaine-hydrochloride_3_3-Kelly	betaine-hydrochloride_3_3	Kelly	not side effect	2019-06-20 00:26:09
betaine-hydrochloride_3_4-Kelly	betaine-hydrochloride_3_4	Kelly	not side effect	2019-06-20 00:26:12
betaine-hydrochloride_3_5-Kelly	betaine-hydrochloride_3_5	Kelly	not side effect	2019-06-20 00:26:14
betaine-hydrochloride_3_6-Kelly	betaine-hydrochloride_3_6	Kelly	not side effect	2019-08-30 00:57:16
betaine-hydrochloride_4_0-Kelly	betaine-hydrochloride_4_0	Kelly	not side effect	2019-08-30 00:57:18
betaine-hydrochloride_4_1-Kelly	betaine-hydrochloride_4_1	Kelly	not side effect	2019-06-20 00:26:27
betaine-hydrochloride_4_2-Kelly	betaine-hydrochloride_4_2	Kelly	not side effect	2019-06-20 00:26:28
betaine-hydrochloride_5_0-Kelly	betaine-hydrochloride_5_0	Kelly	not side effect	2019-06-20 00:26:29
betaine-hydrochloride_5_1-Kelly	betaine-hydrochloride_5_1	Kelly	not side effect	2019-06-20 00:26:30
betaine-hydrochloride_5_2-Kelly	betaine-hydrochloride_5_2	Kelly	not side effect	2019-06-20 00:26:32
betaine-hydrochloride_5_3-Kelly	betaine-hydrochloride_5_3	Kelly	not side effect	2019-06-20 00:26:34
betaine-hydrochloride_5_4-Kelly	betaine-hydrochloride_5_4	Kelly	not side effect	2019-06-20 00:26:35
betel-nut_2_0-Kelly	betel-nut_2_0	Kelly	not side effect	2019-06-20 00:26:36
betel-nut_2_1-Kelly	betel-nut_2_1	Kelly	side effect	2019-06-20 00:26:47
betony_1_0-Kelly	betony_1_0	Kelly	side effect	2019-06-20 00:27:14
betony_1_3-Kelly	betony_1_3	Kelly	not side effect	2019-06-20 00:27:14
betony_1_4-Kelly	betony_1_4	Kelly	not side effect	2019-06-20 00:27:15
betony_1_7-Kelly	betony_1_7	Kelly	not side effect	2019-06-20 00:27:17
betony_2_0-Kelly	betony_2_0	Kelly	not side effect	2019-06-20 00:27:18
betony_2_1-Kelly	betony_2_1	Kelly	not side effect	2019-06-20 00:27:19
betony_2_2-Kelly	betony_2_2	Kelly	not side effect	2019-06-20 00:27:20
betony_2_3-Kelly	betony_2_3	Kelly	not side effect	2019-06-20 00:27:21
betony_2_4-Kelly	betony_2_4	Kelly	not side effect	2019-06-20 00:27:23
betony_2_5-Kelly	betony_2_5	Kelly	not side effect	2019-06-20 00:27:25
betony_3_0-Kelly	betony_3_0	Kelly	not side effect	2019-06-20 00:27:26
betony_3_1-Kelly	betony_3_1	Kelly	not side effect	2019-06-20 00:27:27
bifidobacteria_1_0-Kelly	bifidobacteria_1_0	Kelly	not side effect	2019-06-20 00:27:27
bifidobacteria_1_1-Kelly	bifidobacteria_1_1	Kelly	not side effect	2019-08-05 22:31:29
bifidobacteria_2_0-Kelly	bifidobacteria_2_0	Kelly	not side effect	2019-08-05 22:31:30
bifidobacteria_2_2-Kelly	bifidobacteria_2_2	Kelly	not side effect	2019-08-05 22:31:31
bifidobacteria_5_0-Kelly	bifidobacteria_5_0	Kelly	not side effect	2019-08-05 22:31:32
bifidobacteria_5_1-Kelly	bifidobacteria_5_1	Kelly	not side effect	2019-08-05 22:31:33
bilberry_3_0-Kelly	bilberry_3_0	Kelly	not side effect	2019-08-05 22:31:39
bilberry_3_1-Kelly	bilberry_3_1	Kelly	not side effect	2019-08-05 22:45:07
bilberry_3_2-Kelly	bilberry_3_2	Kelly	not side effect	2019-08-05 22:45:07
bilberry_4_0-Kelly	bilberry_4_0	Kelly	not side effect	2019-08-05 22:45:09
bilberry_4_1-Kelly	bilberry_4_1	Kelly	not side effect	2019-08-05 23:32:36
bilberry_4_2-Kelly	bilberry_4_2	Kelly	not side effect	2019-08-05 23:32:36
bilberry_4_3-Kelly	bilberry_4_3	Kelly	not side effect	2019-08-05 23:32:38
bilberry_5_0-Kelly	bilberry_5_0	Kelly	not side effect	2019-08-05 23:32:39
bilberry_5_1-Kelly	bilberry_5_1	Kelly	not side effect	2019-08-05 23:32:40
bilberry_5_2-Kelly	bilberry_5_2	Kelly	not side effect	2019-08-05 23:32:41
bilberry_5_3-Kelly	bilberry_5_3	Kelly	not side effect	2019-08-05 23:32:42
bilberry_5_5-Kelly	bilberry_5_5	Kelly	not side effect	2019-08-05 23:32:44
bilberry_5_6-Kelly	bilberry_5_6	Kelly	not side effect	2019-08-05 23:51:11
bilberry_5_7-Kelly	bilberry_5_7	Kelly	not side effect	2019-08-05 23:51:12
bilberry_5_8-Kelly	bilberry_5_8	Kelly	not side effect	2019-08-05 23:51:13
biocell-collagen_1_0-Kelly	biocell-collagen_1_0	Kelly	not side effect	2019-08-06 00:53:37
biocell-collagen_2_0-Kelly	biocell-collagen_2_0	Kelly	not side effect	2019-08-06 00:53:41
biocell-collagen_2_2-Kelly	biocell-collagen_2_2	Kelly	not side effect	2019-08-06 00:53:42
biocell-collagen_4_0-Kelly	biocell-collagen_4_0	Kelly	not side effect	2019-08-06 01:35:02
biocell-collagen_5_0-Kelly	biocell-collagen_5_0	Kelly	not side effect	2019-08-06 01:35:02
biocell-collagen_5_1-Kelly	biocell-collagen_5_1	Kelly	not side effect	2019-08-06 01:35:04
biocell-collagen_5_2-Kelly	biocell-collagen_5_2	Kelly	not side effect	2019-08-06 01:35:05
biocell-collagen_5_3-Kelly	biocell-collagen_5_3	Kelly	side effect	2019-08-06 01:35:07
biotin_1_0-Kelly	biotin_1_0	Kelly	not side effect	2019-08-06 01:35:08
biotin_1_1-Kelly	biotin_1_1	Kelly	not side effect	2019-08-06 01:35:09
biotin_1_2-Kelly	biotin_1_2	Kelly	not side effect	2019-08-06 01:35:10
biotin_1_3-Kelly	biotin_1_3	Kelly	not side effect	2019-08-06 01:35:11
biotin_2_0-Kelly	biotin_2_0	Kelly	not side effect	2019-08-06 01:35:12
biotin_2_1-Kelly	biotin_2_1	Kelly	not side effect	2019-08-06 01:35:19
biotin_2_2-Kelly	biotin_2_2	Kelly	not side effect	2019-08-06 01:35:20
biotin_2_3-Kelly	biotin_2_3	Kelly	not side effect	2019-08-06 01:35:20
biotin_2_4-Kelly	biotin_2_4	Kelly	not side effect	2019-08-06 01:35:21
biotin_2_5-Kelly	biotin_2_5	Kelly	not side effect	2019-08-06 02:01:08
biotin_2_6-Kelly	biotin_2_6	Kelly	not side effect	2019-08-30 00:57:18
biotin_2_7-Kelly	biotin_2_7	Kelly	not side effect	2019-08-06 02:01:15
biotin_3_0-Kelly	biotin_3_0	Kelly	not side effect	2019-08-06 02:01:15
biotin_3_1-Kelly	biotin_3_1	Kelly	not side effect	2019-08-06 02:01:17
biotin_3_2-Kelly	biotin_3_2	Kelly	not side effect	2019-08-06 02:01:17
biotin_3_3-Kelly	biotin_3_3	Kelly	not side effect	2019-08-06 02:01:19
biotin_3_4-Kelly	biotin_3_4	Kelly	not side effect	2019-08-06 02:01:21
biotin_4_1-Kelly	biotin_4_1	Kelly	not side effect	2019-08-06 02:01:22
biotin_4_3-Kelly	biotin_4_3	Kelly	not side effect	2019-08-06 13:28:09
biotin_4_4-Kelly	biotin_4_4	Kelly	not side effect	2019-08-06 13:28:10
biotin_4_6-Kelly	biotin_4_6	Kelly	not side effect	2019-08-06 13:28:11
biotin_4_7-Kelly	biotin_4_7	Kelly	not side effect	2019-08-06 13:28:12
biotin_4_8-Kelly	biotin_4_8	Kelly	not side effect	2019-08-06 13:28:13
biotin_5_0-Kelly	biotin_5_0	Kelly	not side effect	2019-08-06 13:28:14
biotin_5_1-Kelly	biotin_5_1	Kelly	not side effect	2019-08-06 13:28:15
biotin_5_10-Kelly	biotin_5_10	Kelly	not side effect	2019-08-06 13:28:17
biotin_5_12-Kelly	biotin_5_12	Kelly	not side effect	2019-08-06 13:28:19
biotin_5_15-Kelly	biotin_5_15	Kelly	not side effect	2019-08-06 13:28:19
biotin_5_2-Kelly	biotin_5_2	Kelly	not side effect	2019-08-06 13:28:20
biotin_5_3-Kelly	biotin_5_3	Kelly	not side effect	2019-08-06 13:28:22
biotin_5_4-Kelly	biotin_5_4	Kelly	not side effect	2019-08-06 13:28:23
biotin_5_6-Kelly	biotin_5_6	Kelly	not side effect	2019-08-06 13:28:25
biotin_5_7-Kelly	biotin_5_7	Kelly	not side effect	2019-08-06 13:28:28
biotin_5_8-Kelly	biotin_5_8	Kelly	not side effect	2019-08-06 13:28:28
biotin_5_9-Kelly	biotin_5_9	Kelly	side effect	2019-08-06 13:28:32
birch_1_0-Kelly	birch_1_0	Kelly	not side effect	2019-08-06 13:28:45
birch_1_2-Kelly	birch_1_2	Kelly	not side effect	2019-08-06 13:28:34
birch_1_3-Kelly	birch_1_3	Kelly	not side effect	2019-08-06 13:28:46
birch_1_4-Kelly	birch_1_4	Kelly	not side effect	2019-08-06 13:28:47
birch_1_5-Kelly	birch_1_5	Kelly	not side effect	2019-08-06 13:28:48
birch_1_6-Kelly	birch_1_6	Kelly	not side effect	2019-08-06 13:28:49
birch_1_7-Kelly	birch_1_7	Kelly	not side effect	2019-08-06 13:30:14
birch_1_8-Kelly	birch_1_8	Kelly	not side effect	2019-08-06 13:30:15
birch_2_0-Kelly	birch_2_0	Kelly	side effect	2019-08-06 13:30:23
birch_2_2-Kelly	birch_2_2	Kelly	side effect	2019-08-06 13:30:27
bishops-weed_1_0-Kelly	bishops-weed_1_0	Kelly	not side effect	2019-08-06 13:30:32
bishops-weed_2_1-Kelly	bishops-weed_2_1	Kelly	not side effect	2019-08-06 13:30:38
bitter-almond_2_1-Kelly	bitter-almond_2_1	Kelly	not side effect	2019-08-06 13:30:42
bitter-almond_4_1-Kelly	bitter-almond_4_1	Kelly	not side effect	2019-08-06 13:30:50
bitter-melon_1_0-Kelly	bitter-melon_1_0	Kelly	not side effect	2019-08-06 13:39:32
bitter-melon_1_1-Kelly	bitter-melon_1_1	Kelly	not side effect	2019-08-06 13:39:34
bitter-melon_2_0-Kelly	bitter-melon_2_0	Kelly	not side effect	2019-08-06 13:39:36
bitter-melon_3_0-Kelly	bitter-melon_3_0	Kelly	side effect	2019-08-06 13:39:41
bitter-melon_3_1-Kelly	bitter-melon_3_1	Kelly	side effect	2019-08-06 13:39:44
bitter-melon_3_2-Kelly	bitter-melon_3_2	Kelly	not side effect	2019-08-06 13:39:45
bitter-melon_4_0-Kelly	bitter-melon_4_0	Kelly	not side effect	2019-08-06 13:39:55
bitter-melon_4_1-Kelly	bitter-melon_4_1	Kelly	not side effect	2019-08-06 13:39:58
bitter-melon_4_2-Kelly	bitter-melon_4_2	Kelly	not side effect	2019-08-06 13:40:01
bitter-melon_4_3-Kelly	bitter-melon_4_3	Kelly	not side effect	2019-08-06 13:40:01
bitter-melon_4_5-Kelly	bitter-melon_4_5	Kelly	not side effect	2019-08-06 13:40:05
bitter-melon_4_6-Kelly	bitter-melon_4_6	Kelly	not side effect	2019-08-06 13:40:05
bitter-melon_4_7-Kelly	bitter-melon_4_7	Kelly	not side effect	2019-08-06 13:40:09
bitter-melon_4_8-Kelly	bitter-melon_4_8	Kelly	not side effect	2019-08-06 13:40:09
bitter-melon_5_0-Kelly	bitter-melon_5_0	Kelly	not side effect	2019-08-06 13:40:10
bitter-melon_5_1-Kelly	bitter-melon_5_1	Kelly	not side effect	2019-08-06 13:41:51
bitter-melon_5_3-Kelly	bitter-melon_5_3	Kelly	not side effect	2019-08-06 13:41:52
bitter-melon_5_4-Kelly	bitter-melon_5_4	Kelly	not side effect	2019-08-06 13:41:55
bitter-melon_5_5-Kelly	bitter-melon_5_5	Kelly	not side effect	2019-08-06 13:41:57
bitter-melon_5_6-Kelly	bitter-melon_5_6	Kelly	not side effect	2019-08-06 13:41:57
bitter-melon_5_7-Kelly	bitter-melon_5_7	Kelly	not side effect	2019-08-06 13:41:58
bitter-orange_1_0-Kelly	bitter-orange_1_0	Kelly	not side effect	2019-08-06 13:41:59
bitter-orange_1_1-Kelly	bitter-orange_1_1	Kelly	not side effect	2019-08-06 13:42:00
bitter-orange_1_2-Kelly	bitter-orange_1_2	Kelly	not side effect	2019-08-06 13:42:01
bitter-orange_1_3-Kelly	bitter-orange_1_3	Kelly	not side effect	2019-08-06 13:42:04
bitter-orange_1_4-Kelly	bitter-orange_1_4	Kelly	not side effect	2019-08-06 13:42:08
bitter-orange_1_5-Kelly	bitter-orange_1_5	Kelly	not side effect	2019-08-06 13:42:11
